Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Latitud,Longitud
$ 490.000,"Caballito, Capital Federal",$ 175.000 Expensas,2.0,50.0,"AV DR HONORIO PUEYRREDON 400. Entre Aranguren y Avellaneda,Caballito, Capital Federal, Buenos Aires, Argentina",no,490000.0,9800.0,53494276,,
USD 5.000,"Puerto Madero, Capital Federal",,4.0,200.0,"Martha Salotti al 500,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,4850000.0,24250.0,53494511,-34.6133805,-58.3607672
$ 350.000,"Palermo, Capital Federal",$ 32.000 Expensas,2.0,32.0,"Charcas al 4700,Palermo, Capital Federal, Buenos Aires, Argentina",no,350000.0,10937.5,53495520,-34.5770128,-58.4320339
USD 500,"Recoleta, Capital Federal",$ 116.000 Expensas,3.0,62.0,"Sánchez de Bustamante 1800,Recoleta, Capital Federal, Buenos Aires, Argentina",si,485000.0,7822.580645161291,53495522,-34.5902769,-58.4088566
USD 2.800,"Las Cañitas, Palermo",,5.0,260.0,"Av. Libertador  al 4800,Las Cañitas, Palermo, Buenos Aires, Argentina",si,2716000.0,10446.153846153846,53495529,-34.5648179,-58.4345323
$ 700.000,"Almagro Norte, Almagro",,2.0,53.0,"Lavalle  4000 4°,Almagro Norte, Almagro, Buenos Aires, Argentina",no,700000.0,13207.547169811322,53494687,,
$ 450.000,"Almagro, Capital Federal",$ 96.400 Expensas,2.0,50.0,"Colombres al 200,Almagro, Capital Federal, Buenos Aires, Argentina",no,450000.0,9000.0,53494750,-34.616653,-58.4183544
USD 2.500,"Belgrano, Capital Federal",$ 167.000 Expensas,4.0,150.0,"Campos Salles 2100,Belgrano, Capital Federal, Buenos Aires, Argentina",si,2425000.0,16166.666666666666,53494888,,
USD 2.500,"Núñez, Capital Federal",$ 167.000 Expensas,4.0,150.0,"Campos Salles 2100,Núñez, Capital Federal, Buenos Aires, Argentina",si,2425000.0,16166.666666666666,53494891,-34.5505804,-58.4627657
USD 500,"Villa Urquiza, Capital Federal",$ 43.600 Expensas,2.0,51.0,"Behring 2600,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",si,485000.0,9509.803921568628,53494984,,
$ 450.000,"Núñez, Capital Federal",$ 58.000 Expensas,1.0,41.0,"Iberá 1557,Núñez, Capital Federal, Buenos Aires, Argentina",no,450000.0,10975.60975609756,53495817,-34.548952085714284,-58.455786828571426
USD 500,"Villa Crespo, Capital Federal",$ 40.000 Expensas,1.0,36.0,"Acevedo 1089,Villa Crespo, Capital Federal, Buenos Aires, Argentina",si,485000.0,13472.222222222224,53494999,-34.5982369,-58.4408649
USD 500,"Villa Crespo, Capital Federal",$ 40.000 Expensas,1.0,43.0,"Acevedo 1089,Villa Crespo, Capital Federal, Buenos Aires, Argentina",si,485000.0,11279.06976744186,53495005,-34.5982369,-58.4408649
$ 260.000,"Botánico, Palermo",$ 44.000 Expensas,1.0,30.0,,no,260000.0,8666.666666666666,53495059,46.3144754,11.0480288
$ 320.000,"San Cristobal, Capital Federal",$ 21.800 Expensas,1.0,39.0,"Avenida Independencia  al 2200,San Cristobal, Capital Federal, Buenos Aires, Argentina",no,320000.0,8205.128205128205,53495937,-34.6203286,-58.4108166
$ 320.000,"Barracas, Capital Federal",$ 20.000 Expensas,3.0,43.0,"Salom 600,Barracas, Capital Federal, Buenos Aires, Argentina",no,320000.0,7441.860465116279,53500267,-34.649586,-58.381415
$ 320.000,"Almagro, Capital Federal",$ 40.000 Expensas,1.0,38.0,"Av. Corrientes 3400. Entre Sanchez de bustamante y Gallo,Almagro, Capital Federal, Buenos Aires, Argentina",no,320000.0,8421.052631578947,53500276,,
$ 300.000,"Barrio Norte, Capital Federal",$ 60.000 Expensas,2.0,47.0,"callao 700,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,300000.0,6382.978723404255,53500287,-34.593876,-58.3933669
USD 2.500,"Puerto Madero, Capital Federal",$ 116.000 Expensas,3.0,120.0,"Camila O´Gorman 300,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,2425000.0,20208.33333333333,53500296,-34.6211887,-58.3603158
$ 300.000,"San Nicolás, Capital Federal",$ 60.000 Expensas,2.0,47.0,"CALLAO 715,San Nicolás, Capital Federal, Buenos Aires, Argentina",no,300000.0,6382.978723404255,53500474,-34.60062382857143,-58.3926668
$ 380.000,"Parque Chacabuco, Capital Federal",$ 55.000 Expensas,2.0,40.0,"Craig al 800,Parque Chacabuco, Capital Federal, Buenos Aires, Argentina",no,380000.0,9500.0,53500476,-34.6281521,-58.4347489
$ 300.000,"Villa Luro, Capital Federal",$ 13.000 Expensas,2.0,36.0,"Basualdo  al 100,Villa Luro, Capital Federal, Buenos Aires, Argentina",no,300000.0,8333.333333333334,53500490,-34.6438721,-58.4998562
$ 380.000,"Villa Crespo, Capital Federal",$ 32.000 Expensas,1.0,45.0,"Thames 200,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,380000.0,8444.444444444445,53500513,-34.598047,-58.446856
$ 400.000,"Retiro, Capital Federal",$ 45.000 Expensas,1.0,32.0,"San Martin  900 2°,Retiro, Capital Federal, Buenos Aires, Argentina",no,400000.0,12500.0,53500579,-34.597412,-58.37427
$ 280.000,"Palermo, Capital Federal",$ 38.000 Expensas,1.0,32.0,"Paraguay al 4600,Palermo, Capital Federal, Buenos Aires, Argentina",no,280000.0,8750.0,53500715,-34.5757163,-58.4356536
USD 900,"Centro / Microcentro, Capital Federal",$ 70.000 Expensas,1.0,38.0,"Rosario Vera Peñaloza 400,Centro / Microcentro, Capital Federal, Buenos Aires, Argentina",si,873000.0,22973.68421052632,53500748,,
$ 290.000,"Colegiales, Capital Federal",$ 40.000 Expensas,2.0,35.0,"Alvarez Thomas  1200 3°,Colegiales, Capital Federal, Buenos Aires, Argentina",no,290000.0,8285.714285714286,53500789,-34.5808626,-58.4499833
$ 300.000,"Parque Chacabuco, Capital Federal",$ 40.000 Expensas,2.0,30.0,"Senillosa 1602,Parque Chacabuco, Capital Federal, Buenos Aires, Argentina",no,300000.0,10000.0,53500801,-34.63522,-58.426127
USD 500,"San Telmo, Capital Federal",,2.0,35.0,"Bolívar 1071,,San Telmo, Capital Federal, Buenos Aires, Argentina",si,485000.0,13857.142857142857,53500834,-34.6184975,-58.3730242
$ 250.000,"La Paternal, Capital Federal",,2.0,45.0,"Fragata Presidente Sarmiento 2074,La Paternal, Capital Federal, Buenos Aires, Argentina",no,250000.0,5555.555555555556,53500874,-34.60178953673469,-58.45940221632653
$ 1.800.000,"Las Cañitas, Palermo",$ 110.000 Expensas,4.0,130.0,"Republica de Eslovenia 1700,Las Cañitas, Palermo, Buenos Aires, Argentina",no,1800000.0,13846.153846153846,53500875,-34.5694132,-58.4334566
$ 200.000,"Congreso, Capital Federal",$ 95.000 Expensas,,36.0,"H.yrigoyen  1300,Congreso, Capital Federal, Buenos Aires, Argentina",no,200000.0,5555.555555555556,53500891,,
USD 3.300,"Núñez, Capital Federal",,7.0,290.0,"Casa en Alquiler en Nuñez 4 dormitorios, Bavio 3100,Núñez, Capital Federal, Buenos Aires, Argentina",si,3201000.0,11037.93103448276,53500892,,
USD 850,"Recoleta, Capital Federal",,3.0,90.0,"RodrIguez Peña 1775,Recoleta, Capital Federal, Buenos Aires, Argentina",si,824500.0,9161.111111111111,53500932,-34.59026360816327,-58.38814114489796
$ 500.000,"Caballito, Capital Federal",$ 70.000 Expensas,2.0,56.0,"Directorio 600,Caballito, Capital Federal, Buenos Aires, Argentina",no,500000.0,8928.57142857143,53501087,-34.62839,-58.435447
USD 600,"Palermo, Capital Federal",,2.0,55.0,,si,582000.0,10581.818181818182,53501096,46.3144754,11.0480288
$ 700.000,"Belgrano, Capital Federal",,3.0,55.0,"Sucre al 2600,Belgrano, Capital Federal, Buenos Aires, Argentina",no,700000.0,12727.272727272728,53497716,-34.571925,-58.4686804
$ 450.000,"Villa Urquiza, Capital Federal",$ 41.000 Expensas,2.0,40.0,"Olazabal al 4600,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,450000.0,11250.0,53497844,-34.5807014,-58.4931357
$ 850.000,"Palermo, Capital Federal",$ 120.000 Expensas,4.0,90.0,"Bulnes al 1500,Palermo, Capital Federal, Buenos Aires, Argentina",no,850000.0,9444.444444444443,53498042,-34.5766722,-58.4029294
$ 700.000,"Barrio Norte, Capital Federal",$ 155.000 Expensas,3.0,83.0,"Cerrito  1500 11°,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,700000.0,8433.734939759037,53498077,,
$ 300.000,"Palermo, Capital Federal",$ 28.000 Expensas,1.0,28.0,"Av Santa Fe 4922,Palermo, Capital Federal, Buenos Aires, Argentina",no,300000.0,10714.285714285714,53498279,-34.57746486741314,-58.4291898346989
$ 650.000,"Las Cañitas, Palermo",$ 135.000 Expensas,5.0,100.0,"San Benito de Palermo al 1600,Las Cañitas, Palermo, Buenos Aires, Argentina",no,650000.0,6500.0,53498283,-34.5669205,-58.4315108
USD 4.800,"Puerto Madero, Capital Federal",,3.0,130.0,"Avenida Juana Manso 1500,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,4656000.0,35815.38461538462,53498322,,
$ 450.000,"Caballito Norte, Caballito",$ 110.000 Expensas,4.0,100.0,,no,450000.0,4500.0,53498327,46.3144754,11.0480288
USD 3.800,"Puerto Madero, Capital Federal",,3.0,103.0,"Avenida Juana Manso 1500,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,3686000.0,35786.40776699029,53498330,,
$ 500.000,"Caballito, Capital Federal",$ 62.000 Expensas,3.0,62.0,"Ambrosetti  200 8°,Caballito, Capital Federal, Buenos Aires, Argentina",no,500000.0,8064.516129032258,53498389,-34.6138591,-58.4372625
USD 2.000,"Recoleta, Capital Federal",$ 181.000 Expensas,3.0,130.0,"Quintana al 400,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1940000.0,14923.076923076924,53498414,-34.5883341,-58.3899926
$ 450.000,"Caballito, Capital Federal",,3.0,40.0,"Emilio Mitre 400. Entre Bonifacio y Av pedro goyena,Caballito, Capital Federal, Buenos Aires, Argentina",no,450000.0,11250.0,53498471,,
$ 400.000,"Palermo Hollywood, Palermo",$ 60.000 Expensas,1.0,39.0,"Soler  5700,Palermo Hollywood, Palermo, Buenos Aires, Argentina",no,400000.0,10256.410256410256,53498561,-34.5802006,-58.4335695
$ 380.000,"Villa Crespo, Capital Federal",$ 42.000 Expensas,1.0,35.0,"Estado De Israel  4300,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,380000.0,10857.142857142857,53498584,-34.5979857,-58.4263635
$ 600.000,"Botánico, Palermo",$ 105.000 Expensas,3.0,76.0,"Av. Las Heras 3600,Botánico, Palermo, Buenos Aires, Argentina",no,600000.0,7894.736842105263,53498595,-34.5824926,-58.4099505
$ 900.000,"Balvanera, Capital Federal",$ 100.000 Expensas,5.0,112.0,"Perón 2200,Balvanera, Capital Federal, Buenos Aires, Argentina",no,900000.0,8035.714285714285,53498618,-34.607332,-58.3977435
$ 300.000,"Balvanera, Capital Federal",$ 50.000 Expensas,2.0,50.0,,no,300000.0,6000.0,53498681,46.3144754,11.0480288
$ 450.000,"Palermo, Capital Federal",,2.0,66.0,"HONDURAS 3842,Palermo, Capital Federal, Buenos Aires, Argentina",no,450000.0,6818.181818181818,53498716,-34.594205540816326,-58.41723857755102
$ 350.000,"Flores, Capital Federal",$ 19.000 Expensas,1.0,33.0,"Camacuá 335,Flores, Capital Federal, Buenos Aires, Argentina",no,350000.0,10606.060606060606,53498800,-34.63157777346939,-58.456923951020414
$ 480.000,"Almagro, Capital Federal",$ 70.000 Expensas,3.0,60.0,"BILLINGHURST 900,Almagro, Capital Federal, Buenos Aires, Argentina",no,480000.0,8000.0,53498873,-34.5996845,-58.4150461
$ 390.000,"Villa Crespo, Capital Federal",,3.0,60.0,"AGUIRRE 500,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,390000.0,6500.0,53498874,-34.5979597,-58.4354767
$ 320.000,"Palermo, Capital Federal",$ 60.000 Expensas,1.0,57.0,"MARIO BRAVO 1000,Palermo, Capital Federal, Buenos Aires, Argentina",no,320000.0,5614.035087719299,53498877,-34.5978556,-58.4159885
$ 380.000,"Villa Crespo, Capital Federal",,2.0,43.0,"CORRIENTES 4900,Villa Crespo, Capital Federal, Buenos Aires, Argentina",no,380000.0,8837.209302325582,53498884,-34.6012895,-58.4348964
$ 400.000,"Almagro, Capital Federal",$ 39.000 Expensas,2.0,42.0,"CORRIENTES 4500,Almagro, Capital Federal, Buenos Aires, Argentina",no,400000.0,9523.809523809525,53498887,-34.6025528,-58.4284703
$ 280.000,"Congreso, Capital Federal",$ 13.200 Expensas,2.0,45.0,"RIVADAVIA 2300,Congreso, Capital Federal, Buenos Aires, Argentina",no,280000.0,6222.222222222223,53498899,,
USD 450,"Belgrano C, Belgrano",$ 70.000 Expensas,2.0,44.0,"Av Del Libertador  5600 3°,Belgrano C, Belgrano, Buenos Aires, Argentina",si,436500.0,9920.454545454546,53498950,,
$ 360.000,"Flores Sur, Flores",$ 50.000 Expensas,3.0,57.0,"Avenida Directorio 2835,Flores Sur, Flores, Buenos Aires, Argentina",no,360000.0,6315.789473684211,53499023,,
$ 310.000,"Almagro, Capital Federal",$ 40.000 Expensas,1.0,35.0,"Av. Corrientes 3400. Entre Sanchez de bustamante y Gallo,Almagro, Capital Federal, Buenos Aires, Argentina",no,310000.0,8857.142857142857,53499153,,
$ 650.000,"Parque Chacabuco, Capital Federal",,,120.0,"Baldomero Fernandez Moreno al 1100,Parque Chacabuco, Capital Federal, Buenos Aires, Argentina",no,650000.0,5416.666666666667,53499155,-34.6344881,-58.4529078
USD 1,"Belgrano, Capital Federal",,4.0,215.0,"Arcos  al 3400,Belgrano, Capital Federal, Buenos Aires, Argentina",si,970.0,4.511627906976744,53499176,-34.553875,-58.4594859
USD 450,"Villa Crespo, Capital Federal",$ 60.000 Expensas,2.0,40.0,"Remedios de Escalada de S. Martín 1071,Villa Crespo, Capital Federal, Buenos Aires, Argentina",si,436500.0,10912.5,53499196,,
$ 500.000,"Almagro, Capital Federal",$ 67.000 Expensas,3.0,60.0,"Castro Barros  100,Almagro, Capital Federal, Buenos Aires, Argentina",no,500000.0,8333.333333333334,53499220,-34.6130627,-58.4205474
$ 700.000,"Núñez, Capital Federal",$ 60.000 Expensas,3.0,67.0,"Pico al 2100,Núñez, Capital Federal, Buenos Aires, Argentina",no,700000.0,10447.76119402985,53499227,-34.5366044,-58.4661762
$ 650.000,"La Paternal, Capital Federal",$ 16.000 Expensas,3.0,50.0,"Avenida San Martin 2200. Entre Fragata presidente sarmiento y Paysandu,La Paternal, Capital Federal, Buenos Aires, Argentina",no,650000.0,13000.0,53499246,,
$ 700.000,"Retiro, Capital Federal",$ 52.000 Expensas,2.0,50.0,"Talcahuano  1000 9°,Retiro, Capital Federal, Buenos Aires, Argentina",no,700000.0,14000.0,53499319,-34.5991654,-58.385474
$ 350.000,"San Cristobal, Capital Federal",$ 69.000 Expensas,2.0,45.0,"Pichincha  al 900,San Cristobal, Capital Federal, Buenos Aires, Argentina",no,350000.0,7777.777777777777,53499507,-34.6278988,-58.3969073
$ 350.000,"Constitución, Capital Federal",,4.0,80.0,"Carlos Calvo 1400, Constitución, Capital Federal, Argentina.,Constitución, Capital Federal, Buenos Aires, Argentina",no,350000.0,4375.0,53499623,,
$ 380.000,"Monte Castro, Capital Federal",$ 35.000 Expensas,2.0,49.0,"Elpidio González al 5000,Monte Castro, Capital Federal, Buenos Aires, Argentina",no,380000.0,7755.102040816327,53499759,-34.6261046,-58.50754
$ 450.000,"Caballito, Capital Federal",$ 70.000 Expensas,2.0,55.0,"AV SAN MARTIN 1675,Caballito, Capital Federal, Buenos Aires, Argentina",no,450000.0,8181.818181818182,53499769,-34.60582313472826,-58.452838987218385
$ 600.000,"Caballito, Capital Federal",$ 120.000 Expensas,4.0,80.0,"Hidalgo 900,Caballito, Capital Federal, Buenos Aires, Argentina",no,600000.0,7500.0,53499817,-34.60876677959184,-58.44160676122449
USD 3.100,"Belgrano, Capital Federal",,4.0,120.0,"Olazabal 2200 Esquina Cuba. Valor Todo Incl. Excepc 4 AMB Totalm Amoblado + Coch Fija Torre Super Premium,Belgrano, Capital Federal, Buenos Aires, Argentina",si,3007000.0,25058.33333333333,53499822,,
USD 350,"Recoleta, Capital Federal",,2.0,33.0,"Laprida al 2000,Recoleta, Capital Federal, Buenos Aires, Argentina",si,339500.0,10287.878787878788,53499823,-34.5935826,-58.4072355
$ 800.000,"Palermo, Capital Federal",$ 42.000 Expensas,3.0,1.0,"Thames  al 2200,Palermo, Capital Federal, Buenos Aires, Argentina",no,800000.0,800000.0,53499826,-34.5906891,-58.4350938
$ 490.000,"Palermo, Capital Federal",$ 65.000 Expensas,1.0,49.0,"General Lucio Norberto Mansilla,Palermo, Capital Federal, Buenos Aires, Argentina",no,490000.0,10000.0,53499957,-34.5899421,-58.4161572
$ 700.000,"Puerto Madero, Capital Federal",,1.0,32.0,"OLGA COSSETTINI 1600,Puerto Madero, Capital Federal, Buenos Aires, Argentina",no,700000.0,21875.0,53500054,-34.6105846,-58.3635138
USD 6.000,"Palermo Chico, Palermo",,5.0,500.0,"Triplex en Venta y Alquiler en Palermo 4 dormitorios, Juez Tedin 3100,Palermo Chico, Palermo, Buenos Aires, Argentina",si,5820000.0,11640.0,53500064,,
$ 300.000,"Caballito, Capital Federal",$ 35.000 Expensas,2.0,37.0,"Juan B. Ambrosetti al 100,Caballito, Capital Federal, Buenos Aires, Argentina",no,300000.0,8108.108108108108,53496307,,
$ 450.000,"Almagro, Capital Federal",$ 23.000 Expensas,3.0,65.0,"Muñiz al 400,Almagro, Capital Federal, Buenos Aires, Argentina",no,450000.0,6923.076923076923,53496310,-34.6144949,-58.4275544
$ 450.000,"Caballito, Capital Federal",$ 50.000 Expensas,3.0,50.0,"Rosario al 700,Caballito, Capital Federal, Buenos Aires, Argentina",no,450000.0,9000.0,53496311,-34.6184937,-58.4299512
$ 550.000,"Caballito, Capital Federal",$ 45.000 Expensas,3.0,70.0,"Av. Rivadavia al 5600,Caballito, Capital Federal, Buenos Aires, Argentina",no,550000.0,7857.142857142857,53496314,-34.6254207,-58.4535123
$ 490.000,"Almagro, Capital Federal",$ 60.000 Expensas,3.0,68.0,"Gascón al 0,Almagro, Capital Federal, Buenos Aires, Argentina",no,490000.0,7205.882352941177,53496319,,
$ 300.000,"Balvanera, Capital Federal",$ 25.000 Expensas,2.0,40.0,"Av. Jujuy al 0,Balvanera, Capital Federal, Buenos Aires, Argentina",no,300000.0,7500.0,53496322,,
$ 290.000,"Caballito, Capital Federal",$ 35.000 Expensas,2.0,38.0,"Yerbal al 300,Caballito, Capital Federal, Buenos Aires, Argentina",no,290000.0,7631.578947368421,53496341,-34.6140101,-58.430089
$ 550.000,"Caballito, Capital Federal",$ 50.000 Expensas,3.0,72.0,"Av. Rivadavia al 4900,Caballito, Capital Federal, Buenos Aires, Argentina",no,550000.0,7638.888888888889,53496342,-34.6158078,-58.4307983
$ 270.000,"Caballito, Capital Federal",$ 49.000 Expensas,1.0,28.0,"Portugal al 500,Caballito, Capital Federal, Buenos Aires, Argentina",no,270000.0,9642.857142857143,53496345,-34.6102627,-58.4331092
$ 590.000,"Caballito, Capital Federal",$ 87.000 Expensas,3.0,82.0,"Río de Janeiro 0,Caballito, Capital Federal, Buenos Aires, Argentina",no,590000.0,7195.121951219512,53496346,-34.6039427,-58.432328
$ 580.000,"Almagro, Capital Federal",$ 72.000 Expensas,3.0,95.0,"Venezuela al 4400,Almagro, Capital Federal, Buenos Aires, Argentina",no,580000.0,6105.263157894737,53496347,-34.6182973,-58.4284675
$ 340.000,"Almagro, Capital Federal",$ 45.000 Expensas,1.0,39.0,"Guardia Vieja al 3700,Almagro, Capital Federal, Buenos Aires, Argentina",no,340000.0,8717.948717948719,53496359,-34.6002424,-58.425297
$ 330.000,"Caballito, Capital Federal",$ 48.000 Expensas,2.0,37.0,"BOGOTA 800,Caballito, Capital Federal, Buenos Aires, Argentina",no,330000.0,8918.918918918918,53496374,-34.6173101,-58.4426426
$ 340.000,"Caballito, Capital Federal",$ 25.300 Expensas,2.0,37.0,"Rosario al 400,Caballito, Capital Federal, Buenos Aires, Argentina",no,340000.0,9189.18918918919,53496379,-34.6184937,-58.4299512
USD 2.300,"Palermo, Capital Federal",,9.0,275.0,"Gorriti  al 4300,Palermo, Capital Federal, Buenos Aires, Argentina",si,2231000.0,8112.727272727273,53496406,-34.5817882,-58.4413885
$ 790.000,"Belgrano, Capital Federal",$ 84.000 Expensas,3.0,107.0,"Av. Crámer al 2000,Belgrano, Capital Federal, Buenos Aires, Argentina",no,790000.0,7383.177570093458,53496436,-34.558119,-58.4669826
$ 480.000,"San Cristobal, Capital Federal",$ 40.000 Expensas,2.0,49.0,"Rincon al 400,San Cristobal, Capital Federal, Buenos Aires, Argentina",no,480000.0,9795.918367346938,53496437,-34.6239966,-58.3948008
$ 290.000,"Caballito, Capital Federal",$ 32.000 Expensas,2.0,36.0,"Cachimayo al 100,Caballito, Capital Federal, Buenos Aires, Argentina",no,290000.0,8055.555555555556,53496439,-34.627291,-58.441421
$ 240.000,"Caballito, Capital Federal",$ 35.000 Expensas,1.0,28.0,"Av. La Plata al 0,Caballito, Capital Federal, Buenos Aires, Argentina",no,240000.0,8571.42857142857,53496443,,
$ 300.000,"Parque Rivadavia, Caballito",$ 100.000 Expensas,2.0,35.0,,no,300000.0,8571.42857142857,53496447,46.3144754,11.0480288
$ 790.000,"Botánico, Palermo",$ 175.000 Expensas,4.0,145.0,"Scalabrini Ortiz 2400,Botánico, Palermo, Buenos Aires, Argentina",no,790000.0,5448.275862068966,53496490,-34.5860648,-58.4176357
USD 500,"Retiro, Capital Federal",$ 60.000 Expensas,2.0,42.0,"Suipcacha al 1300,Retiro, Capital Federal, Buenos Aires, Argentina",si,485000.0,11547.619047619048,53496500,,
USD 300,"Tribunales, Capital Federal",,1.0,27.0,"Uruguay 800,Tribunales, Capital Federal, Buenos Aires, Argentina",si,291000.0,10777.777777777776,53496532,,
USD 400,"Caballito Sur, Caballito",,,1.0,"Jose Maria Moreno  al 300,Caballito Sur, Caballito, Buenos Aires, Argentina",si,388000.0,388000.0,53496534,,
$ 400.000,"Flores, Capital Federal",,3.0,62.0,"Quirno 100,Flores, Capital Federal, Buenos Aires, Argentina",no,400000.0,6451.612903225807,53496568,-34.6324784,-58.4704903
$ 450.000,"Centro / Microcentro, Capital Federal",$ 45.000 Expensas,3.0,48.0,"Carlos Pellegrini al 800,Centro / Microcentro, Capital Federal, Buenos Aires, Argentina",no,450000.0,9375.0,53496728,,
$ 500.000,"Parque Chas, Capital Federal",$ 70.000 Expensas,2.0,50.0,"Barzana al 1300,Parque Chas, Capital Federal, Buenos Aires, Argentina",no,500000.0,10000.0,53496829,-34.5827843,-58.4850165
$ 300.000,"San Nicolás, Capital Federal",$ 43.000 Expensas,1.0,36.0,"Suipacha 200, 8º piso,San Nicolás, Capital Federal, Buenos Aires, Argentina",no,300000.0,8333.333333333334,53496970,,
$ 300.000,"Centro / Microcentro, Capital Federal",$ 43.000 Expensas,2.0,36.0,"Suipacha 200, 8º piso,Centro / Microcentro, Capital Federal, Buenos Aires, Argentina",no,300000.0,8333.333333333334,53496978,,
$ 380.000,"San Telmo, Capital Federal",,2.0,48.0,"Estados Unidos 400,San Telmo, Capital Federal, Buenos Aires, Argentina",no,380000.0,7916.666666666667,53497134,-34.6185048,-58.3715004
USD 550,"Palermo Soho, Palermo",,1.0,40.0,"Uriarte y Charcas,Palermo Soho, Palermo, Buenos Aires, Argentina",si,533500.0,13337.5,53497298,-34.5824648,-58.4246492
$ 250.000,"Villa Devoto, Capital Federal",$ 30.000 Expensas,1.0,43.0,"Pareja 3398,Villa Devoto, Capital Federal, Buenos Aires, Argentina",no,250000.0,5813.953488372093,53497309,-34.594068722222225,-58.50527508888889
$ 450.000,"Palermo Soho, Palermo",$ 80.000 Expensas,2.0,44.0,"Fray Justo Santa María de Oro 2.350,Palermo Soho, Palermo, Buenos Aires, Argentina",no,450000.0,10227.272727272728,53497361,-34.5813443,-58.426243
$ 250.000,"Floresta, Capital Federal",$ 40.000 Expensas,2.0,35.0,"Bacacay al 3800,Floresta, Capital Federal, Buenos Aires, Argentina",no,250000.0,7142.857142857143,53497486,-34.6302852,-58.4778013
USD 650,"Palermo Hollywood, Palermo",,2.0,53.0,"Angel Justiniano Carranza al 1600,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,630500.0,11896.22641509434,53497502,-34.5770128,-58.4320339
USD 1.600,"Palermo, Capital Federal",$ 1 Expensas,2.0,78.0,"Soler  al 6000,Palermo, Capital Federal, Buenos Aires, Argentina",si,1552000.0,19897.4358974359,53497553,-34.5776447,-58.4366152
USD 480,"Palermo, Capital Federal",$ 60.000 Expensas,3.0,53.0,"Charcas  al 4200,Palermo, Capital Federal, Buenos Aires, Argentina",si,465600.0,8784.905660377359,53497564,-34.5770128,-58.4320339
$ 550.000,"Caballito, Capital Federal",$ 94.100 Expensas,3.0,88.0,"Félix Lora 0,Caballito, Capital Federal, Buenos Aires, Argentina",no,550000.0,6250.0,53497585,-34.6201838,-58.4439683
$ 700.000,"Palermo Hollywood, Palermo",,2.0,39.0,"Angel Justiniano Carranza al 1600,Palermo Hollywood, Palermo, Buenos Aires, Argentina",no,700000.0,17948.71794871795,53497611,-34.5770128,-58.4320339
$ 310.000,"Flores, Capital Federal",$ 10.000 Expensas,3.0,40.0,"Santander 3000. Entre Avenida lafuente y Manco capac,Flores, Capital Federal, Buenos Aires, Argentina",no,310000.0,7750.0,53497615,,
$ 400.000,"Tribunales, Capital Federal",$ 45.000 Expensas,2.0,42.0,"Rodriguez Peña al 400,Tribunales, Capital Federal, Buenos Aires, Argentina",no,400000.0,9523.809523809525,53497634,,
$ 280.000,"Colegiales, Capital Federal",$ 60.000 Expensas,,33.0,"Conde  1400 3°,Colegiales, Capital Federal, Buenos Aires, Argentina",no,280000.0,8484.848484848484,53509462,-34.5783242,-58.4486992
USD 1.200,"Almagro, Capital Federal",,3.0,118.0,"Cordoba al 3600,Almagro, Capital Federal, Buenos Aires, Argentina",si,1164000.0,9864.406779661016,53509487,-34.5978556,-58.4159885
$ 550.000,"Belgrano, Capital Federal",$ 60.000 Expensas,3.0,70.0,"Roosevelt 2246,Belgrano, Capital Federal, Buenos Aires, Argentina",no,550000.0,7857.142857142857,53512438,-34.5569363,-58.4610844
$ 200.000,"San Nicolás, Capital Federal",$ 47.000 Expensas,1.0,22.0,"Tucuman al 1600,San Nicolás, Capital Federal, Buenos Aires, Argentina",no,200000.0,9090.90909090909,53509510,-34.6005124,-58.3693088
$ 400.000,"Saavedra, Capital Federal",$ 40.000 Expensas,2.0,50.0,"avenida san isidro labrador 4373,Saavedra, Capital Federal, Buenos Aires, Argentina",no,400000.0,8000.0,53509579,-34.54438934489796,-58.472926844897955
$ 400.000,"Saavedra, Capital Federal",$ 16.500 Expensas,2.0,42.0,"Miller  al 4200,Saavedra, Capital Federal, Buenos Aires, Argentina",no,400000.0,9523.809523809525,53509646,-34.5500897,-58.4972122
USD 800,"Belgrano, Capital Federal",,,35.0,"ARCOS 2600. Entre Franklin d. roosevelt y Manuel ugarte,Belgrano, Capital Federal, Buenos Aires, Argentina",si,776000.0,22171.42857142857,53509471,,
$ 330.000,"Palermo, Capital Federal",$ 7 Expensas,2.0,46.0,,no,330000.0,7173.913043478261,53506106,46.3144754,11.0480288
