Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
Consultar precio,"Villa Devoto, Capital Federal",$ 46.000 Expensas,2.0,31.0,Avenida Francisco Beiró 3300,sin dato,,0.03225806451612903,53195983,Villa Devoto,VILLA DEVOTO,OESTE,"Avenida Francisco Beiró 3300,Villa Devoto, Buenos Aires, Argentina",-34.5983283,-58.4993692
$ 320.000,"Villa Devoto, Capital Federal",$ 43.400 Expensas,1.0,41.0,Av F Beiro  3400 1°,no,320000.0,7804.878048780488,52865425,Villa Devoto,VILLA DEVOTO,OESTE,"Av F Beiro 3400 1°,Villa Devoto, Buenos Aires, Argentina",-34.6009939,-58.5155164
$ 350.000,"Villa Devoto, Capital Federal",$ 60.000 Expensas,1.0,43.0,Gabriela Mistral 3400,no,350000.0,8139.53488372093,53576221,Villa Devoto,VILLA DEVOTO,OESTE,"Gabriela Mistral 3400,Villa Devoto, Buenos Aires, Argentina",-34.5911773,-58.5078987
$ 280.000,"Villa Devoto, Capital Federal",$ 21.000 Expensas,2.0,39.0,Navarro 3400,no,280000.0,7179.48717948718,53619480,Villa Devoto,VILLA DEVOTO,OESTE,"Navarro 3400,Villa Devoto, Buenos Aires, Argentina",-34.5983398,-58.5014223
USD 3.000,"Villa Devoto, Capital Federal",,5.0,478.0,Mercedes 4700,si,4044000.0,8460.251046025105,53616509,Villa Devoto,VILLA DEVOTO,OESTE,"Mercedes 4700,Villa Devoto, Buenos Aires, Argentina",-34.594784,-58.517916
$ 320.000,"Villa Devoto, Capital Federal",$ 45.000 Expensas,2.0,44.0,Sanabria 3100. Entre Simbrón y Tinogasta,no,320000.0,7272.727272727273,53637730,Villa Devoto,VILLA DEVOTO,OESTE,"Sanabria 3100. Entre Simbrón y Tinogasta,Villa Devoto, Buenos Aires, Argentina",,
$ 400.000,"Villa Devoto, Capital Federal",$ 50.000 Expensas,2.0,51.0,Habana al 4300,no,400000.0,7843.137254901961,53637955,Villa Devoto,VILLA DEVOTO,OESTE,"Habana 4300,Villa Devoto, Buenos Aires, Argentina",-34.6000303,-58.5167914
$ 310.000,"Villa Devoto, Capital Federal",$ 40.000 Expensas,1.0,33.0,Avenida General Mosconi 4300,no,310000.0,9393.939393939394,53660851,Villa Devoto,VILLA DEVOTO,OESTE,"Avenida General Mosconi 4300,Villa Devoto, Buenos Aires, Argentina",-34.596719,-58.5189937
$ 500.000,"Villa Devoto, Capital Federal",$ 68.000 Expensas,2.0,50.0,Gabriela Mistral 3600,no,500000.0,10000.0,53546772,Villa Devoto,VILLA DEVOTO,OESTE,"Gabriela Mistral 3600,Villa Devoto, Buenos Aires, Argentina",-34.5928977,-58.5107032
$ 650.000,"Villa Devoto, Capital Federal",$ 81.000 Expensas,4.0,86.0,Concordia 3700,no,650000.0,7558.139534883721,53589685,Villa Devoto,VILLA DEVOTO,OESTE,"Concordia 3700,Villa Devoto, Buenos Aires, Argentina",-34.598634,-58.503591
$ 400.000,"Villa Devoto, Capital Federal",$ 25.000 Expensas,3.0,44.0,Calderón de la Barca 2700,no,400000.0,9090.90909090909,53564866,Villa Devoto,VILLA DEVOTO,OESTE,"Calderón de la Barca 2700,Villa Devoto, Buenos Aires, Argentina",-34.616784,-58.518858
$ 650.000,"Villa Devoto, Capital Federal",$ 81.000 Expensas,4.0,86.0,Concordia 3700,no,650000.0,7558.139534883721,53589685,Villa Devoto,VILLA DEVOTO,OESTE,"Concordia 3700,Villa Devoto, Buenos Aires, Argentina",-34.598634,-58.503591
$ 400.000,"Villa Devoto, Capital Federal",$ 25.000 Expensas,3.0,44.0,Calderón de la Barca 2700,no,400000.0,9090.90909090909,53564866,Villa Devoto,VILLA DEVOTO,OESTE,"Calderón de la Barca 2700,Villa Devoto, Buenos Aires, Argentina",-34.616784,-58.518858
$ 700.000,"Villa Devoto, Capital Federal",$ 80.000 Expensas,4.0,93.0,Cuenca 3700,no,700000.0,7526.881720430108,53727807,Villa Devoto,VILLA DEVOTO,OESTE,"Cuenca 3700,Villa Devoto, Buenos Aires, Argentina",-34.5960726,-58.49958
$ 320.000,"Villa Devoto, Capital Federal",$ 19.000 Expensas,1.0,38.0,NOGOYA 4000. Entre Bahia blanca y Chivilcoy,no,320000.0,8421.052631578947,53660797,Villa Devoto,VILLA DEVOTO,OESTE,"NOGOYA 4000. Entre Bahia blanca y Chivilcoy,Villa Devoto, Buenos Aires, Argentina",,
$ 850.000,"Villa Devoto, Capital Federal",$ 82.000 Expensas,3.0,92.0,Vallejos 4100,no,850000.0,9239.130434782608,53482261,Villa Devoto,VILLA DEVOTO,OESTE,"Vallejos 4100,Villa Devoto, Buenos Aires, Argentina",-34.5969969,-58.515548
$ 800.000,"Villa Devoto, Capital Federal",,4.0,168.0,Nogoyá 5200,no,800000.0,4761.9047619047615,53490795,Villa Devoto,VILLA DEVOTO,OESTE,"Nogoyá 5200,Villa Devoto, Buenos Aires, Argentina",-34.618398,-58.516315
$ 900.000,"Villa Devoto, Capital Federal",$ 66.000 Expensas,4.0,91.0,Beiró al 3600,no,900000.0,9890.10989010989,53707269,Villa Devoto,VILLA DEVOTO,OESTE,"Beiró 3600,Villa Devoto, Buenos Aires, Argentina",-34.6008298,-58.50345
Consultar precio,"Villa Devoto, Capital Federal",,3.0,315.0,Gualeguaychú 3800,sin dato,,0.0031746031746031746,53598173,Villa Devoto,VILLA DEVOTO,OESTE,"Gualeguaychú 3800,Villa Devoto, Buenos Aires, Argentina",-34.5999816,-58.5150497
USD 1.000,"Villa Devoto, Capital Federal",$ 70.000 Expensas,3.0,75.0,Avenida Francisco Beiro al 4800,si,1348000.0,17973.333333333332,53703772,Villa Devoto,VILLA DEVOTO,OESTE,"Avenida Francisco Beiro 4800,Villa Devoto, Buenos Aires, Argentina",-34.6097552,-58.5179007
$ 300.000,"Villa Devoto, Capital Federal",,1.0,22.0,Bermúdez 2400,no,300000.0,13636.363636363636,53708972,Villa Devoto,VILLA DEVOTO,OESTE,"Bermúdez 2400,Villa Devoto, Buenos Aires, Argentina",-34.6139605,-58.5166958
$ 400.000,"Villa Devoto, Capital Federal",$ 23.200 Expensas,2.0,41.0,Allende 3500,no,400000.0,9756.09756097561,53737071,Villa Devoto,VILLA DEVOTO,OESTE,"Allende 3500,Villa Devoto, Buenos Aires, Argentina",-34.609119,-58.516805
$ 390.000,"Villa Devoto, Capital Federal",$ 10.000 Expensas,2.0,54.0,Dirección no informada,no,390000.0,7222.222222222223,49324550,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 750.000,"Villa Devoto, Capital Federal",$ 125.000 Expensas,4.0,90.0,Dirección no informada,no,750000.0,8333.333333333334,50925731,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 2.100.000,"Villa Devoto, Capital Federal",,5.0,370.0,GUALEGUAYCHU 4500. Entre Vallejos y Gabriela mistral,no,2100000.0,5675.675675675676,47048611,Villa Devoto,VILLA DEVOTO,OESTE,"GUALEGUAYCHU 4500. Entre Vallejos y Gabriela mistral,Villa Devoto, Buenos Aires, Argentina",,
$ 450.000,"Villa Devoto, Capital Federal",$ 85.000 Expensas,2.0,53.0,Dirección no informada,no,450000.0,8490.566037735849,47596231,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 250.000,"Villa Devoto, Capital Federal",$ 45.000 Expensas,1.0,35.0,Dirección no informada,no,250000.0,7142.857142857143,46665676,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 450.000,"Villa Devoto, Capital Federal",$ 90.000 Expensas,2.0,51.0,Dirección no informada,no,450000.0,8823.529411764706,41028302,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 450.000,"Villa Devoto, Capital Federal",$ 90.000 Expensas,2.0,51.0,"CUBAS, JOSE 3400. Entre Concordia y San martin, av.",no,450000.0,8823.529411764706,43701206,Villa Devoto,VILLA DEVOTO,OESTE,"CUBAS, JOSE 3400. Entre Concordia y San martin, av.,Villa Devoto, Buenos Aires, Argentina",,
$ 420.000,"Villa Devoto, Capital Federal",$ 20.000 Expensas,2.0,58.0,Nogoyá  4400 1°,no,420000.0,7241.379310344828,44868063,Villa Devoto,VILLA DEVOTO,OESTE,"Nogoyá 4400 1°,Villa Devoto, Buenos Aires, Argentina",-34.6124537,-58.5080005
$ 375.000,"Villa Devoto, Capital Federal",$ 90.000 Expensas,2.0,44.0,Av. San Martin 7169  100 A,no,375000.0,8522.727272727272,45555931,Villa Devoto,VILLA DEVOTO,OESTE,"Av. San Martin 7169 100 A,Villa Devoto, Buenos Aires, Argentina",-34.5944114,-58.503723
$ 450.000,"Villa Devoto, Capital Federal",$ 90.000 Expensas,2.0,52.0,Dirección no informada,no,450000.0,8653.846153846154,52432307,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 295.000,"Villa Devoto, Capital Federal",$ 62.000 Expensas,1.0,42.0,Av . Francisco Beiro 4225,no,295000.0,7023.809523809524,48137967,Villa Devoto,VILLA DEVOTO,OESTE,"Av . Francisco Beiro 4225,Villa Devoto, Buenos Aires, Argentina",-34.60515436734694,-58.51089494489796
$ 450.000,"Villa Devoto, Capital Federal",$ 80.000 Expensas,1.0,52.0,Av. Francisco Beiro 3351,no,450000.0,8653.846153846154,42515248,Villa Devoto,VILLA DEVOTO,OESTE,"Av. Francisco Beiro 3351,Villa Devoto, Buenos Aires, Argentina",-34.5986112244898,-58.50028139183674
$ 500.000,"Villa Devoto, Capital Federal",$ 145.000 Expensas,2.0,47.0,Beiro  3600 9°,no,500000.0,10638.297872340425,46390806,Villa Devoto,VILLA DEVOTO,OESTE,"Beiro 3600 9°,Villa Devoto, Buenos Aires, Argentina",-34.6125783,-58.5228033
$ 1.300.000,"Villa Devoto, Capital Federal",$ 120.000 Expensas,4.0,160.0,Avenida Del Carril  3500 2°,no,1300000.0,8125.0,53156441,Villa Devoto,VILLA DEVOTO,OESTE,"Avenida Del Carril 3500 2°,Villa Devoto, Buenos Aires, Argentina",,
$ 430.000,"Villa Devoto, Capital Federal",$ 60.000 Expensas,2.0,55.0,Fernández de Enciso 3775,no,430000.0,7818.181818181818,51304891,Villa Devoto,VILLA DEVOTO,OESTE,"Fernández de Enciso 3775,Villa Devoto, Buenos Aires, Argentina",-34.603317320408166,-58.51286444081633
USD 1.300,"Villa Devoto, Capital Federal",,10.0,332.0,Solano Lopez  3100,si,1752400.0,5278.313253012048,51322150,Villa Devoto,VILLA DEVOTO,OESTE,"Solano Lopez 3100,Villa Devoto, Buenos Aires, Argentina",-34.6016793,-58.5088199
$ 330.000,"Villa Devoto, Capital Federal",$ 57.000 Expensas,2.0,42.0,Avenida Francisco Beiro 4098,no,330000.0,7857.142857142857,53254110,Villa Devoto,VILLA DEVOTO,OESTE,"Avenida Francisco Beiro 4098,Villa Devoto, Buenos Aires, Argentina",-34.60424625918367,-58.508943663265306
$ 300.000,"Villa Devoto, Capital Federal",$ 37.000 Expensas,1.0,40.0,Pedro Moran  4700 1°,no,300000.0,7500.0,53245705,Villa Devoto,VILLA DEVOTO,OESTE,"Pedro Moran 4700 1°,Villa Devoto, Buenos Aires, Argentina",,
$ 250.000,"Villa Devoto, Capital Federal",$ 36.000 Expensas,1.0,31.0,Av. San Martin al 5700,no,250000.0,8064.5161290322585,53119289,Villa Devoto,VILLA DEVOTO,OESTE,"Av. San Martin 5700,Villa Devoto, Buenos Aires, Argentina",-34.5944114,-58.503723
USD 1.200,"Villa Devoto, Capital Federal",,5.0,125.0,JOSE CUBAS 4257. Entre Av lincoln y Sanabria,si,1617600.0,12940.8,52933247,Villa Devoto,VILLA DEVOTO,OESTE,"JOSE CUBAS 4257. Entre Av lincoln y Sanabria,Villa Devoto, Buenos Aires, Argentina",,
USD 2.250,"Villa Devoto, Capital Federal",,4.0,220.0,Mariscal Francisco Solano Lopez 3630  Triplex 4 amb s/ Expensas/2 Coche/ Parrilla Ppia/ tza,si,3033000.0,13786.363636363636,53081608,Villa Devoto,VILLA DEVOTO,OESTE,"Mariscal Francisco Solano Lopez 3630 Triplex 4 amb s/ Expensas/2 Coche/ Parrilla Ppia/ tza,Villa Devoto, Buenos Aires, Argentina",,
$ 280.000,"Villa Devoto, Capital Federal",,1.0,30.0,AV SAN MARTIN 6300. Entre Pareja y Av s.m. del carril,no,280000.0,9333.333333333334,53087873,Villa Devoto,VILLA DEVOTO,OESTE,"AV SAN MARTIN 6300. Entre Pareja y Av s.m. del carril,Villa Devoto, Buenos Aires, Argentina",,
USD 2.250,"Villa Devoto, Capital Federal",,4.0,220.0,Mariscal Francisco Solano Lopez 3630 /triplex 220 m2/ 2 Cocheras/s-expensas/parrilla /tza/excelente,si,3033000.0,13786.363636363636,53081612,Villa Devoto,VILLA DEVOTO,OESTE,"Mariscal Francisco Solano Lopez 3630 /triplex 220 m2/ 2 Cocheras/s-expensas/parrilla /tza/excelente,Villa Devoto, Buenos Aires, Argentina",,
$ 800.000,"Villa Devoto, Capital Federal",,4.0,91.0,Simbron  al 3800,no,800000.0,8791.208791208792,52948372,Villa Devoto,VILLA DEVOTO,OESTE,"Simbron 3800,Villa Devoto, Buenos Aires, Argentina",-34.6041244,-58.5045427
$ 260.000,"Villa Devoto, Capital Federal",$ 45.000 Expensas,2.0,40.0,Jose Cubas al 4000,no,260000.0,6500.0,53379363,Villa Devoto,VILLA DEVOTO,OESTE,"Jose Cubas 4000,Villa Devoto, Buenos Aires, Argentina",-34.597246,-58.513889
$ 450.000,"Villa Devoto, Capital Federal",,2.0,60.0,NOGOYA 5228,no,450000.0,7500.0,53347834,Villa Devoto,VILLA DEVOTO,OESTE,"NOGOYA 5228,Villa Devoto, Buenos Aires, Argentina",-34.618911075,-58.51686446666667
$ 10,"Villa Devoto, Capital Federal",,3.0,58.0,Francisco Beiro 4600,no,10.0,0.1724137931034483,53339589,Villa Devoto,VILLA DEVOTO,OESTE,"Francisco Beiro 4600,Villa Devoto, Buenos Aires, Argentina",-34.608169,-58.515307
$ 420.000,"Villa Devoto, Capital Federal",$ 77.000 Expensas,2.0,50.0,AVENIDA GRAL. MOSCONI 3389,no,420000.0,8400.0,53340421,Villa Devoto,VILLA DEVOTO,OESTE,"AVENIDA GRAL. MOSCONI 3389,Villa Devoto, Buenos Aires, Argentina",,
$ 450.000,"Villa Devoto, Capital Federal",$ 9.500 Expensas,2.0,48.0,Nazarre  4500,no,450000.0,9375.0,53423326,Villa Devoto,VILLA DEVOTO,OESTE,"Nazarre 4500,Villa Devoto, Buenos Aires, Argentina",-34.6108892,-58.5089541
USD 1.300,"Villa Devoto, Capital Federal",$ 150.000 Expensas,4.0,238.0,"Habana 3352 | 1º ""E""",si,1752400.0,7363.0252100840335,53458296,Villa Devoto,VILLA DEVOTO,OESTE,"Habana 3352 | 1º ""E"",Villa Devoto, Buenos Aires, Argentina",,
$ 700.000,"Villa Devoto, Capital Federal",,3.0,215.0,NUEVA YORK 3082,no,700000.0,3255.813953488372,53387020,Villa Devoto,VILLA DEVOTO,OESTE,"NUEVA YORK 3082,Villa Devoto, Buenos Aires, Argentina",-34.6104701,-58.5278262
USD 900,"Villa Devoto, Capital Federal",$ 118.000 Expensas,3.0,105.0,Pareja  al 3500,si,1213200.0,11554.285714285714,53445283,Villa Devoto,VILLA DEVOTO,OESTE,"Pareja 3500,Villa Devoto, Buenos Aires, Argentina",-34.5947865,-58.506437
$ 650.000,"Villa Devoto, Capital Federal",$ 60.000 Expensas,3.0,68.0,AV SAN MARTIN 6300. Entre Pareja y Av. salvador maria del carril,no,650000.0,9558.823529411764,53516677,Villa Devoto,VILLA DEVOTO,OESTE,"AV SAN MARTIN 6300. Entre Pareja y Av. salvador maria del carril,Villa Devoto, Buenos Aires, Argentina",,
$ 650.000,"Villa Devoto, Capital Federal",$ 100.000 Expensas,4.0,90.0,Dirección no informada,no,650000.0,7222.222222222223,53539363,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 360.000,"Villa Devoto, Capital Federal",,1.0,68.0,San Nicolas  4700,no,360000.0,5294.117647058823,53474522,Villa Devoto,VILLA DEVOTO,OESTE,"San Nicolas 4700,Villa Devoto, Buenos Aires, Argentina",-34.592987,-58.51281
USD 2.000,"Villa Devoto, Capital Federal",,4.0,230.0,"Segurola 3100, Villa Devoto, Capital Federal, Argentina.",si,2696000.0,11721.739130434782,53475326,Villa Devoto,VILLA DEVOTO,OESTE,"Segurola 3100, Villa Devoto, Capital Federal, Argentina.,Villa Devoto, Buenos Aires, Argentina",,
USD 2.500,"Villa Devoto, Capital Federal",,5.0,206.0,Salvador Maria del Carril al 3800,si,3370000.0,16359.223300970874,52997318,Villa Devoto,VILLA DEVOTO,OESTE,"Salvador Maria del Carril 3800,Villa Devoto, Buenos Aires, Argentina",-34.597309,-58.508493
$ 350.000,"Villa Devoto, Capital Federal",$ 33.000 Expensas,2.0,36.0,Llavallol 4600,no,350000.0,9722.222222222223,53201852,Villa Devoto,VILLA DEVOTO,OESTE,"Llavallol 4600,Villa Devoto, Buenos Aires, Argentina",-34.5913221,-58.5080578
$ 320.000,"Villa Devoto, Capital Federal",,2.0,42.0,Dirección no informada,no,320000.0,7619.047619047619,53193229,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 270.000,"Villa Devoto, Capital Federal",$ 41.600 Expensas,2.0,37.0,Lincoln 3880. Entre Asuncion,no,270000.0,7297.2972972972975,53325450,Villa Devoto,VILLA DEVOTO,OESTE,"Lincoln 3880. Entre Asuncion,Villa Devoto, Buenos Aires, Argentina",,
$ 190.000,"Villa Devoto, Capital Federal",$ 35.000 Expensas,1.0,33.0,Baigorria  4400 1°,no,190000.0,5757.575757575758,53302938,Villa Devoto,VILLA DEVOTO,OESTE,"Baigorria 4400 1°,Villa Devoto, Buenos Aires, Argentina",-34.6149217,-58.510026
$ 400.000,"Villa Devoto, Capital Federal",$ 30.000 Expensas,2.0,47.0,Av San Martin al 6300,no,400000.0,8510.63829787234,53282423,Villa Devoto,VILLA DEVOTO,OESTE,"Av San Martin 6300,Villa Devoto, Buenos Aires, Argentina",-34.594414,-58.5039756
USD 800,"Villa Devoto, Capital Federal",$ 85.000 Expensas,3.0,77.0,Av. Francisco Beiró al 3600,si,1078400.0,14005.194805194806,53289342,Villa Devoto,VILLA DEVOTO,OESTE,"Av. Francisco Beiró 3600,Villa Devoto, Buenos Aires, Argentina",-34.6008298,-58.50345
$ 400.000,"Villa Devoto, Capital Federal",$ 47.000 Expensas,2.0,47.0,Av. San Martin 6185,no,400000.0,8510.63829787234,53697588,Villa Devoto,VILLA DEVOTO,OESTE,"Av. San Martin 6185,Villa Devoto, Buenos Aires, Argentina",-34.5944114,-58.503723
$ 450.000,"Villa Devoto, Capital Federal",$ 58.500 Expensas,2.0,49.0,Avenida San Martín 6600,no,450000.0,9183.673469387755,53671374,Villa Devoto,VILLA DEVOTO,OESTE,"Avenida San Martín 6600,Villa Devoto, Buenos Aires, Argentina",-34.5931468,-58.5074291
$ 750.000,"Villa Devoto, Capital Federal",,5.0,140.0,"MOSCONI, AV. 3600. Entre San nicolas y Lamarca, emilio",no,750000.0,5357.142857142857,53676186,Villa Devoto,VILLA DEVOTO,OESTE,"MOSCONI, AV. 3600. Entre San nicolas y Lamarca, emilio,Villa Devoto, Buenos Aires, Argentina",,
$ 350.000,"Villa Devoto, Capital Federal",,1.0,40.0,AV SAN MARTIN 6340. Entre Del carril salmador maria y Pareja,no,350000.0,8750.0,53055659,Villa Devoto,VILLA DEVOTO,OESTE,"AV SAN MARTIN 6340. Entre Del carril salmador maria y Pareja,Villa Devoto, Buenos Aires, Argentina",,
$ 520.000,"Villa Devoto, Capital Federal",$ 73.000 Expensas,3.0,64.0,Llavallol 4745,no,520000.0,8125.0,53696081,Villa Devoto,VILLA DEVOTO,OESTE,"Llavallol 4745,Villa Devoto, Buenos Aires, Argentina",-34.589894816326535,-58.50906524489796
$ 420.000,"Villa Devoto, Capital Federal",,2.0,42.0,Sanabria al 4600,no,420000.0,10000.0,53625153,Villa Devoto,VILLA DEVOTO,OESTE,"Sanabria 4600,Villa Devoto, Buenos Aires, Argentina",-34.598026,-58.5188852
$ 500.000,"Villa Devoto, Capital Federal",$ 35.000 Expensas,3.0,68.0,Mercedes  al 4400,no,500000.0,7352.941176470588,53623519,Villa Devoto,VILLA DEVOTO,OESTE,"Mercedes 4400,Villa Devoto, Buenos Aires, Argentina",-34.597228,-58.515691
$ 500.000,"Villa Devoto, Capital Federal",$ 35.000 Expensas,3.0,68.0,Mercedes  al 4400,no,500000.0,7352.941176470588,53623519,Villa Devoto,VILLA DEVOTO,OESTE,"Mercedes 4400,Villa Devoto, Buenos Aires, Argentina",-34.597228,-58.515691
$ 380.000,"Villa Devoto, Capital Federal",,1.0,30.0,Mercedes al 4200,no,380000.0,12666.666666666666,53644953,Villa Devoto,VILLA DEVOTO,OESTE,"Mercedes 4200,Villa Devoto, Buenos Aires, Argentina",-34.59861,-58.514399
$ 600.000,"Villa Devoto, Capital Federal",$ 100.000 Expensas,4.0,105.0,Segurola  3200,no,600000.0,5714.285714285715,53649975,Villa Devoto,VILLA DEVOTO,OESTE,"Segurola 3200,Villa Devoto, Buenos Aires, Argentina",-34.6075406,-58.5119388
$ 300.000,"Villa Devoto, Capital Federal",$ 45.000 Expensas,1.0,34.0,Av. Francisco Beiro  3500 2°,no,300000.0,8823.529411764706,53617841,Villa Devoto,VILLA DEVOTO,OESTE,"Av. Francisco Beiro 3500 2°,Villa Devoto, Buenos Aires, Argentina",,
$ 450.000,"Villa Devoto, Capital Federal",$ 9.500 Expensas,2.0,48.0,Nazarre  4500 PB,no,450000.0,9375.0,53543737,Villa Devoto,VILLA DEVOTO,OESTE,"Nazarre 4500 PB,Villa Devoto, Buenos Aires, Argentina",,
$ 390.000,"Villa Devoto, Capital Federal",$ 95.000 Expensas,2.0,48.0,AV SALVADOR MARIA DEL CARRILL 3300. Entre Llavallol y Av san martin,no,390000.0,8125.0,53638930,Villa Devoto,VILLA DEVOTO,OESTE,"AV SALVADOR MARIA DEL CARRILL 3300. Entre Llavallol y Av san martin,Villa Devoto, Buenos Aires, Argentina",,
$ 300.000,"Villa Devoto, Capital Federal",$ 40.000 Expensas,1.0,40.0,Av. Beiro  al 3400,no,300000.0,7500.0,53639127,Villa Devoto,VILLA DEVOTO,OESTE,"Av. Beiro 3400,Villa Devoto, Buenos Aires, Argentina",-34.599158,-58.5007031
$ 400.000,"Villa Devoto, Capital Federal",,2.0,63.0,Segurola 2738. Entre Manuel sola y Melincue,no,400000.0,6349.206349206349,53644429,Villa Devoto,VILLA DEVOTO,OESTE,"Segurola 2738. Entre Manuel sola y Melincue,Villa Devoto, Buenos Aires, Argentina",,
$ 600.000,"Villa Devoto, Capital Federal",$ 60.000 Expensas,3.0,69.0,Habana al 3600,no,600000.0,8695.652173913044,53605351,Villa Devoto,VILLA DEVOTO,OESTE,"Habana 3600,Villa Devoto, Buenos Aires, Argentina",-34.5949697,-58.5086172
$ 450.000,"Villa Devoto, Capital Federal",$ 47.000 Expensas,2.0,47.0,Av. San Martin 6185,no,450000.0,9574.468085106382,53553223,Villa Devoto,VILLA DEVOTO,OESTE,"Av. San Martin 6185,Villa Devoto, Buenos Aires, Argentina",-34.5944114,-58.503723
$ 260.000,"Villa Devoto, Capital Federal",$ 22.000 Expensas,2.0,40.0,Jose cubas 3336. Entre Llavallol y Campana,no,260000.0,6500.0,53550204,Villa Devoto,VILLA DEVOTO,OESTE,"Jose cubas 3336. Entre Llavallol y Campana,Villa Devoto, Buenos Aires, Argentina",,
$ 1.400.000,"Villa Devoto, Capital Federal",,4.0,140.0,Av. Chivilcoy al 3100,no,1400000.0,10000.0,53669831,Villa Devoto,VILLA DEVOTO,OESTE,"Av. Chivilcoy 3100,Villa Devoto, Buenos Aires, Argentina",-34.6056193,-58.506813
USD 1.150,"Villa Devoto, Capital Federal",$ 150.000 Expensas,3.0,87.0,Chivilcoy  al 3600,si,1550200.0,17818.3908045977,53671762,Villa Devoto,VILLA DEVOTO,OESTE,"Chivilcoy 3600,Villa Devoto, Buenos Aires, Argentina",-34.6026258,-58.509495
$ 450.000,"Villa Devoto, Capital Federal",$ 50.000 Expensas,3.0,60.0,Av Beiro 4640,no,450000.0,7500.0,53656377,Villa Devoto,VILLA DEVOTO,OESTE,"Av Beiro 4640,Villa Devoto, Buenos Aires, Argentina",-34.60855466410256,-58.51593304615385
$ 700.000,"Villa Devoto, Capital Federal",,2.0,75.0,Chivilcoy al 2700,no,700000.0,9333.333333333334,53569641,Villa Devoto,VILLA DEVOTO,OESTE,"Chivilcoy 2700,Villa Devoto, Buenos Aires, Argentina",-34.6089955,-58.5037554
$ 580.000,"Villa Devoto, Capital Federal",,3.0,78.0,Pje. Coliqueo al 2021 PB,no,580000.0,7435.897435897436,53568705,Villa Devoto,VILLA DEVOTO,OESTE,"Pje. Coliqueo 2021 PB,Villa Devoto, Buenos Aires, Argentina",,
$ 380.000,"Villa Devoto, Capital Federal",$ 90.000 Expensas,2.0,51.0,Dirección no informada,no,380000.0,7450.980392156863,53571901,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 260.000,"Villa Devoto, Capital Federal",,,32.0,LLAVALLOL 4500,no,260000.0,8125.0,53729556,Villa Devoto,VILLA DEVOTO,OESTE,"LLAVALLOL 4500,Villa Devoto, Buenos Aires, Argentina",-34.5921041,-58.5073769
$ 260.000,"Villa Devoto, Capital Federal",,,32.0,LLAVALLOL 4500,no,260000.0,8125.0,53729556,Villa Devoto,VILLA DEVOTO,OESTE,"LLAVALLOL 4500,Villa Devoto, Buenos Aires, Argentina",-34.5921041,-58.5073769
$ 1.900.000,"Villa Devoto, Capital Federal",,5.0,205.0,Habana 4100,no,1900000.0,9268.292682926829,53598840,Villa Devoto,VILLA DEVOTO,OESTE,"Habana 4100,Villa Devoto, Buenos Aires, Argentina",-34.5984626,-58.5142289
$ 250.000,"Villa Devoto, Capital Federal",$ 22.000 Expensas,2.0,30.0,Dirección no informada,no,250000.0,8333.333333333334,53664781,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
$ 350.000,"Villa Devoto, Capital Federal",$ 3.500 Expensas,1.0,40.0,Av. Francisco Beiro 4924 / 40 m2,no,350000.0,8750.0,53663083,Villa Devoto,VILLA DEVOTO,OESTE,"Av. Francisco Beiro 4924 / 40 m2,Villa Devoto, Buenos Aires, Argentina",,
$ 750.000,"Villa Devoto, Capital Federal",,4.0,80.0,rodrigo Ibarrola 3389,no,750000.0,9375.0,53589216,Villa Devoto,VILLA DEVOTO,OESTE,"rodrigo Ibarrola 3389,Villa Devoto, Buenos Aires, Argentina",-34.612056610204085,-58.52649837142857
$ 380.000,"Villa Devoto, Capital Federal",,2.0,54.0,Tinogasta  al 4700,no,380000.0,7037.037037037037,53728885,Villa Devoto,VILLA DEVOTO,OESTE,"Tinogasta 4700,Villa Devoto, Buenos Aires, Argentina",-34.610912,-58.512843
USD 260,"Villa Devoto, Capital Federal",,1.0,40.0,Dirección no informada,si,350480.0,8762.0,53725015,Villa Devoto,VILLA DEVOTO,OESTE,"Dirección no informada,Villa Devoto, Buenos Aires, Argentina",,
