Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
USD 1.800,"Puerto Madero, Capital Federal",$ 400.000 Expensas,4.0,117.0,Azucena Maizani al 300,si,2583000.0,22076.923076923078,53882463,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Maizani 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6105537,-58.3631178
USD 2.500,"Puerto Madero, Capital Federal",,3.0,150.0,Juana Manso  al 100,si,3587500.0,23916.666666666668,53890124,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.5988407,-58.3639123
$ 1.400,"Puerto Madero, Capital Federal",$ 230.000 Expensas,2.0,62.0,Juana Manso  600,no,1400.0,22.580645161290324,53919836,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 600,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6046686,-58.3633012
USD 6.000,"Puerto Madero, Capital Federal",$ 857.000 Expensas,3.0,130.0,"Alvear Icon, 3 Ambientes",si,8610000.0,66230.76923076923,53568003,Puerto Madero,PUERTO MADERO,NORTE,"Alvear Icon, 3 Ambientes,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
$ 1.900.000,"Puerto Madero, Capital Federal",,2.0,85.0,juana manso ,no,1900000.0,22352.941176470587,53252460,Puerto Madero,PUERTO MADERO,NORTE,"juana manso ,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6004204,-58.3638722
USD 2.500,"Puerto Madero, Capital Federal",$ 434.000 Expensas,2.0,135.0,Pierina Dealessi 500,si,3587500.0,26574.074074074073,53468991,Puerto Madero,PUERTO MADERO,NORTE,"Pierina Dealessi 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6032009,-58.3646414
USD 1.800,"Puerto Madero, Capital Federal",,1.0,70.0,Lola mora ,si,2583000.0,36900.0,52177316,Puerto Madero,PUERTO MADERO,NORTE,"Lola mora ,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6191199,-58.361331
USD 3.800,"Puerto Madero, Capital Federal",,3.0,150.0,Petrona Eyle al 300,si,5453000.0,36353.333333333336,53288926,Puerto Madero,PUERTO MADERO,NORTE,"Petrona Eyle 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6147943,-58.3620722
USD 9.500,"Puerto Madero, Capital Federal",$ 2.000.000 Expensas,4.0,420.0,Alquiler - 4 Ambientes en El Faro - Puerto Madero,si,13632500.0,32458.333333333332,53703856,Puerto Madero,PUERTO MADERO,NORTE,"Alquiler - 4 Ambientes en El Faro - Puerto Madero,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 3.000,"Puerto Madero, Capital Federal",,3.0,127.0,Chateau Puerto Madero - 3 Ambientes - 127 m² - con Cochera y Baulera,si,4305000.0,33897.637795275594,53398598,Puerto Madero,PUERTO MADERO,NORTE,"Chateau Puerto Madero - 3 Ambientes - 127 m² - con Cochera y Baulera,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 1.800,"Puerto Madero, Capital Federal",,2.0,90.0,Petrona Eyle ,si,2583000.0,28700.0,49480986,Puerto Madero,PUERTO MADERO,NORTE,"Petrona Eyle ,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6147943,-58.3620722
$ 3.000,"Puerto Madero, Capital Federal",,5.0,230.0,Azucena Villaflor 300,no,3000.0,13.043478260869565,53716413,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6121331,-58.3667113
USD 7.500,"Puerto Madero, Capital Federal",$ 800.000 Expensas,5.0,333.0,Martha Salotti ,si,10762500.0,32319.81981981982,52587905,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti ,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6135425,-58.363499
USD 2.800,"Puerto Madero, Capital Federal",$ 1 Expensas,1.0,55.0,Alvear Icon  - Monoambiente -  55m² Piso Alto - Totalmente Amoblado -  Puerto Madero,si,4018000.0,73054.54545454546,51550226,Puerto Madero,PUERTO MADERO,NORTE,"Alvear Icon - Monoambiente - 55m² Piso Alto - Totalmente Amoblado - Puerto Madero,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 7.000,"Puerto Madero, Capital Federal",$ 1.300.000 Expensas,4.0,252.0,SLS Pierina Dialessi al 1700,si,10045000.0,39861.11111111111,53845299,Puerto Madero,PUERTO MADERO,NORTE,"SLS Pierina Dialessi 1700,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
$ 700.000,"Puerto Madero, Capital Federal",$ 180.000 Expensas,1.0,47.0,Azopardo 770,no,700000.0,14893.617021276596,46972733,Puerto Madero,PUERTO MADERO,NORTE,"Azopardo 770,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 9.000,"Puerto Madero, Capital Federal",,4.0,292.0,Petrona Eyle  al 300,si,12915000.0,44229.45205479452,53140368,Puerto Madero,PUERTO MADERO,NORTE,"Petrona Eyle 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6147943,-58.3620722
USD 2.800,"Puerto Madero, Capital Federal",,3.0,175.0,Juana Manso  al 1100,si,4018000.0,22960.0,53638143,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6116578,-58.3625597
USD 2.800,"Puerto Madero, Capital Federal",$ 122.864 Expensas,2.0,91.0,Juana Manso al 1400,si,4018000.0,44153.846153846156,53289756,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.614705,-58.3619851
USD 700,"Puerto Madero, Capital Federal",,1.0,35.0,"Quartier del Bajo, Piso 12, Torre Río",si,1004500.0,28700.0,53924869,Puerto Madero,PUERTO MADERO,NORTE,"Quartier del Bajo, Piso 12, Torre Río,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 2.000,"Puerto Madero, Capital Federal",$ 19.000 Expensas,3.0,114.0,Juana Manso 400,si,2870000.0,25175.43859649123,51423001,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.60208776129032,-58.36360323064516
USD 4.500,"Puerto Madero, Capital Federal",$ 800.000 Expensas,4.0,185.0,Mulieris Torre I 0,si,6457500.0,34905.40540540541,53890126,Puerto Madero,PUERTO MADERO,NORTE,"Mulieris Torre I 0,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 1.900,"Puerto Madero, Capital Federal",$ 318.200 Expensas,2.0,80.0,Azucena Villaflor al 500,si,2726500.0,34081.25,53787988,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115125,-58.3620362
USD 2.500,"Puerto Madero, Capital Federal",$ 40.000 Expensas,2.0,54.0,Aime Paine 1100,si,3587500.0,66435.18518518518,51103773,Puerto Madero,PUERTO MADERO,NORTE,"Aime Paine 1100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.610751,-58.3619776
USD 1.500,"Puerto Madero, Capital Federal",$ 240.000 Expensas,2.0,71.0,1965 Juana Manso,si,2152500.0,30316.901408450703,53800103,Puerto Madero,PUERTO MADERO,NORTE,"1965 Juana Manso,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6004204,-58.3638722
USD 4.000,"Puerto Madero, Capital Federal",,3.0,170.0,Martha Lynch  400 CABA,si,5740000.0,33764.705882352944,51470639,Puerto Madero,PUERTO MADERO,NORTE,"Martha Lynch 400 CABA,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 2.900,"Puerto Madero, Capital Federal",$ 326.000 Expensas,3.0,110.0,Juana Manso al 500,si,4161500.0,37831.818181818184,53829329,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6031151,-58.3634819
USD 2.400,"Puerto Madero, Capital Federal",,4.0,140.0,Martha Salotti  al 300 3er Piso,si,3444000.0,24600.0,53836303,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti 300 3er Piso,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 1.700,"Puerto Madero, Capital Federal",$ 330.000 Expensas,2.0,75.0,Juana Manso al 1400,si,2439500.0,32526.666666666668,53709043,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.614705,-58.3619851
USD 1.700,"Puerto Madero, Capital Federal",$ 1 Expensas,2.0,83.0,Martha Salotti al 500,si,2439500.0,29391.566265060243,53863139,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6133504,-58.3615241
USD 2.000,"Puerto Madero, Capital Federal",,2.0,68.0,juana manso 1900,si,2870000.0,42205.882352941175,53510509,Puerto Madero,PUERTO MADERO,NORTE,"juana manso 1900,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6211157,-58.3613256
USD 3.500,"Puerto Madero, Capital Federal",$ 520.000 Expensas,3.0,210.0,Macacha Güemes  al 300,si,5022500.0,23916.666666666668,53190837,Puerto Madero,PUERTO MADERO,NORTE,"Macacha Güemes 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6052352,-58.36679
USD 16.000,"Puerto Madero, Capital Federal",,5.0,310.0,Azucena Villaflor 500,si,22960000.0,74064.51612903226,53268576,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115125,-58.3620362
USD 27.000,"Puerto Madero, Capital Federal",,6.0,495.0,Azucena VIllaflor 500,si,38745000.0,78272.72727272728,53268519,Puerto Madero,PUERTO MADERO,NORTE,"Azucena VIllaflor 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115125,-58.3620362
USD 1.800,"Puerto Madero, Capital Federal",$ 400.000 Expensas,3.0,130.0,Juana Manso 1100,si,2583000.0,19869.23076923077,53516097,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6116578,-58.3625597
USD 7.500,"Puerto Madero, Capital Federal",,4.0,291.0,"Lola Mora, Buenos Aires, Argentina 400",si,10762500.0,36984.536082474224,53128091,Puerto Madero,PUERTO MADERO,NORTE,"Lola Mora, Buenos Aires, Argentina 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 3.500,"Puerto Madero, Capital Federal",,2.0,180.0,Martha Salotti 445,si,5022500.0,27902.777777777777,53880494,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti 445,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.61407505,-58.36173260454291
USD 3.000,"Puerto Madero, Capital Federal",,3.0,160.0,Juana Manso al 100,si,4305000.0,26906.25,53787424,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.5988407,-58.3639123
USD 2.850,"Puerto Madero, Capital Federal",$ 639.000 Expensas,3.0,128.0,Julieta Lanteri,si,4089750.0,31951.171875,53919137,Puerto Madero,PUERTO MADERO,NORTE,"Julieta Lanteri,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6176347,-58.3598432
USD 4.000,"Puerto Madero, Capital Federal",,4.0,182.0,Trinidad Guevara 300,si,5740000.0,31538.46153846154,53924267,Puerto Madero,PUERTO MADERO,NORTE,"Trinidad Guevara 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6032039,-58.3635685
USD 5.000,"Puerto Madero, Capital Federal",,3.0,73.0, Azucena Villaflor 500,si,7175000.0,98287.67123287672,53061763,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115125,-58.3620362
USD 4.000,"Puerto Madero, Capital Federal",,3.0,126.0,Julieta Lanteri 1300,si,5740000.0,45555.555555555555,53512291,Puerto Madero,PUERTO MADERO,NORTE,"Julieta Lanteri 1300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.61320695445867,-58.359438900791325
USD 2.500,"Puerto Madero, Capital Federal",,3.0,110.0,Juana Manso al 600,si,3587500.0,32613.636363636364,53192573,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 600,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6046686,-58.3633012
USD 2.800,"Puerto Madero, Capital Federal",,4.0,145.0,Martha Salotti y Juana Manso,si,4018000.0,27710.344827586207,53569366,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti y Juana Manso,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 1.000,"Puerto Madero, Capital Federal",,2.0,55.0,Olga Cossettini 1600,si,1435000.0,26090.909090909092,52961575,Puerto Madero,PUERTO MADERO,NORTE,"Olga Cossettini 1600,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6105846,-58.3635138
USD 5.000,"Puerto Madero, Capital Federal",$ 700.000 Expensas,3.0,220.0,Pierina Dealessi 500,si,7175000.0,32613.636363636364,53838513,Puerto Madero,PUERTO MADERO,NORTE,"Pierina Dealessi 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6032009,-58.3646414
USD 1.800,"Puerto Madero, Capital Federal",$ 70.000 Expensas,2.0,65.0,Juana Manso 1500,si,2583000.0,39738.46153846154,53798009,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6160049,-58.3617901
USD 1.700,"Puerto Madero, Capital Federal",$ 290.000 Expensas,2.0,75.0,Juana Manso 1800,si,2439500.0,32526.666666666668,53817224,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1800,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6190081,-58.3615118
USD 2.200,"Puerto Madero, Capital Federal",$ 350.000 Expensas,2.0,100.0,Juana Manso 1400,si,3157000.0,31570.0,53609165,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.614705,-58.3619851
USD 9.000,"Puerto Madero, Capital Federal",,3.0,152.0,AZUCENA VILLAFLOR 500,si,12915000.0,84967.1052631579,53074061,Puerto Madero,PUERTO MADERO,NORTE,"AZUCENA VILLAFLOR 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115125,-58.3620362
USD 2.800,"Puerto Madero, Capital Federal",$ 550.000 Expensas,3.0,140.0,AZUCENA VILLAFLOR 450,si,4018000.0,28700.0,53791151,Puerto Madero,PUERTO MADERO,NORTE,"AZUCENA VILLAFLOR 450,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.61153229591837,-58.3622718122449
USD 4.000,"Puerto Madero, Capital Federal",,3.0,145.0,Azucena Villaflor al 400,si,5740000.0,39586.206896551725,53591013,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115614,-58.3627155
USD 2.000,"Puerto Madero, Capital Federal",,2.0,108.0,Macacha Güemes 300,si,2870000.0,26574.074074074073,53838512,Puerto Madero,PUERTO MADERO,NORTE,"Macacha Güemes 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6052352,-58.36679
USD 2.500,"Puerto Madero, Capital Federal",,2.0,65.0,Rosario Vera Peñaloza al 500,si,3587500.0,55192.307692307695,52961521,Puerto Madero,PUERTO MADERO,NORTE,"Rosario Vera Peñaloza 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6173531,-58.3610527
USD 2.800,"Puerto Madero, Capital Federal",,4.0,180.0,Juana Manso 400,si,4018000.0,22322.222222222223,53859194,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.60208776129032,-58.36360323064516
USD 1.000,"Puerto Madero, Capital Federal",$ 200.000 Expensas,2.0,48.0,Alicia M de Justo al ,si,1435000.0,29895.833333333332,44894108,Puerto Madero,PUERTO MADERO,NORTE,"Alicia M de Justo ,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 3.800,"Puerto Madero, Capital Federal",,3.0,138.0,Rosario Vera Peñaloza 500,si,5453000.0,39514.49275362319,53509562,Puerto Madero,PUERTO MADERO,NORTE,"Rosario Vera Peñaloza 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6173531,-58.3610527
USD 2.000,"Puerto Madero, Capital Federal",,2.0,68.0,juana manso 1900,si,2870000.0,42205.882352941175,53510509,Puerto Madero,PUERTO MADERO,NORTE,"juana manso 1900,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6211157,-58.3613256
USD 1.500,"Puerto Madero, Capital Federal",$ 68.000 Expensas,2.0,70.0,Bayres  2 AMB Amoblado 70mts2  Olga Cossettini 1100 -puerto Madero,si,2152500.0,30750.0,52098977,Puerto Madero,PUERTO MADERO,NORTE,"Bayres 2 AMB Amoblado 70mts2 Olga Cossettini 1100 -puerto Madero,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 7.500,"Puerto Madero, Capital Federal",,4.0,291.0,"Lola Mora, Buenos Aires, Argentina 400",si,10762500.0,36984.536082474224,53128091,Puerto Madero,PUERTO MADERO,NORTE,"Lola Mora, Buenos Aires, Argentina 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 2.900,"Puerto Madero, Capital Federal",,2.0,80.0,Juana Manso al 1400,si,4161500.0,52018.75,53268729,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.614705,-58.3619851
USD 1.900,"Puerto Madero, Capital Federal",$ 230.000 Expensas,2.0,80.0,Azucena Villaflor 500,si,2726500.0,34081.25,53838510,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115125,-58.3620362
USD 3.200,"Puerto Madero, Capital Federal",,4.0,258.0,Oga Cossettini 1100,si,4592000.0,17798.4496124031,53032031,Puerto Madero,PUERTO MADERO,NORTE,"Oga Cossettini 1100,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 1.900,"Puerto Madero, Capital Federal",,2.0,82.0,Juana Manso 1400,si,2726500.0,33250.0,53618427,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.614705,-58.3619851
USD 1.100,"Puerto Madero, Capital Federal",,,50.0,Olga Cossettini 1135,si,1578500.0,31570.0,53641481,Puerto Madero,PUERTO MADERO,NORTE,"Olga Cossettini 1135,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6175445,-58.3627376
USD 7.500,"Puerto Madero, Capital Federal",,4.0,216.0,Dirección no informada,si,10762500.0,49826.38888888889,53049478,Puerto Madero,PUERTO MADERO,NORTE,"Dirección no informada,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 2.500,"Puerto Madero, Capital Federal",,2.0,90.0,Martha Salotti 444,si,3587500.0,39861.11111111111,53791165,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti 444,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.61326725,-58.36183223335371
USD 4.500,"Puerto Madero, Capital Federal",$ 535.000 Expensas,3.0,230.0,Macacha Guemes 330,si,6457500.0,28076.08695652174,51273971,Puerto Madero,PUERTO MADERO,NORTE,"Macacha Guemes 330,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.60453875,-58.36389223353102
USD 3.000,"Puerto Madero, Capital Federal",$ 660.000 Expensas,3.0,160.0,Martha Salotti,si,4305000.0,26906.25,53673530,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6135425,-58.363499
$ 1.000,"Puerto Madero, Capital Federal",$ 145.000 Expensas,1.0,50.0,Azopardo 770,no,1000.0,20.0,53572848,Puerto Madero,PUERTO MADERO,NORTE,"Azopardo 770,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 1.700,"Puerto Madero, Capital Federal",$ 1 Expensas,2.0,83.0,Martha Salotti al 500,si,2439500.0,29391.566265060243,53863139,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6133504,-58.3615241
USD 1.500,"Puerto Madero, Capital Federal",$ 240.000 Expensas,2.0,71.0,1965 Juana Manso,si,2152500.0,30316.901408450703,53800103,Puerto Madero,PUERTO MADERO,NORTE,"1965 Juana Manso,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.5990476,-58.364007
USD 1.100,"Puerto Madero, Capital Federal",$ 200.000 Expensas,2.0,75.0,Juana Manso   1122,si,1578500.0,21046.666666666668,47236333,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso  1122,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.5980936,-58.3642053
USD 1.900,"Puerto Madero, Capital Federal",$ 200.000 Expensas,2.0,67.0,JUANA MANSO 530,si,2726500.0,40694.02985074627,53703528,Puerto Madero,PUERTO MADERO,NORTE,"JUANA MANSO 530,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.60369095714286,-58.36340384285714
$ 1.850.000,"Puerto Madero, Capital Federal",,3.0,115.0,Olga Cossettini al 1100,no,1850000.0,16086.95652173913,53688275,Puerto Madero,PUERTO MADERO,NORTE,"Olga Cossettini 1100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6131943,-58.3632211
$ 1.800.000,"Puerto Madero, Capital Federal",$ 460.000 Expensas,3.0,132.0,Juana Manso 100,no,1800000.0,13636.363636363636,48416165,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.5988407,-58.3639123
USD 2.900,"Puerto Madero, Capital Federal",$ 450.000 Expensas,3.0,165.0,Azucena Villaflor 400,si,4161500.0,25221.21212121212,47539027,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115614,-58.3627155
USD 1.900,"Puerto Madero, Capital Federal",,2.0,82.0,Juana Manso 1830,si,2726500.0,33250.0,49790949,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1830,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.61976127142857,-58.3614766
USD 3.500,"Puerto Madero, Capital Federal",$ 520.000 Expensas,3.0,210.0,Macacha Güemes  al 300,si,5022500.0,23916.666666666668,53190837,Puerto Madero,PUERTO MADERO,NORTE,"Macacha Güemes 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6052352,-58.36679
USD 4.000,"Puerto Madero, Capital Federal",,3.0,126.0,Julieta Lanteri 1300,si,5740000.0,45555.555555555555,53512291,Puerto Madero,PUERTO MADERO,NORTE,"Julieta Lanteri 1300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.61320695445867,-58.359438900791325
USD 2.000,"Puerto Madero, Capital Federal",,2.0,62.0,Juana Manso  1500 9°,si,2870000.0,46290.32258064516,53822511,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 1500 9°,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6116578,-58.3625597
USD 7.000,"Puerto Madero, Capital Federal",,7.0,300.0,Petrona Eyle 300,si,10045000.0,33483.333333333336,53049500,Puerto Madero,PUERTO MADERO,NORTE,"Petrona Eyle 300,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6147943,-58.3620722
USD 2.500,"Puerto Madero, Capital Federal",,2.0,129.0,Juana Manso  al 400,si,3587500.0,27810.077519379844,52961433,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.60208776129032,-58.36360323064516
USD 2.800,"Puerto Madero, Capital Federal",,4.0,180.0,Juana Manso 400,si,4018000.0,22322.222222222223,53859194,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.60208776129032,-58.36360323064516
USD 1.500,"Puerto Madero, Capital Federal",,2.0,45.0,Alquiler Faena Ideal Embajadores Y Diplomaticos - Puerto Madero,si,2152500.0,47833.333333333336,53656946,Puerto Madero,PUERTO MADERO,NORTE,"Alquiler Faena Ideal Embajadores Y Diplomaticos - Puerto Madero,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 2.500,"Puerto Madero, Capital Federal",,2.0,90.0,Martha Salotti 444,si,3587500.0,39861.11111111111,53791165,Puerto Madero,PUERTO MADERO,NORTE,"Martha Salotti 444,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.61326725,-58.36183223335371
$ 1.800.000,"Puerto Madero, Capital Federal",$ 460.000 Expensas,3.0,132.0,Juana Manso 100,no,1800000.0,13636.363636363636,48416165,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.5988407,-58.3639123
USD 3.000,"Puerto Madero, Capital Federal",,3.0,160.0,Juana Manso al 100,si,4305000.0,26906.25,53787424,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.5988407,-58.3639123
USD 16.000,"Puerto Madero, Capital Federal",,5.0,310.0,Azucena Villaflor 500,si,22960000.0,74064.51612903226,53268576,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115125,-58.3620362
USD 7.500,"Puerto Madero, Capital Federal",,4.0,291.0,"Lola Mora, Buenos Aires, Argentina 400",si,10762500.0,36984.536082474224,53128091,Puerto Madero,PUERTO MADERO,NORTE,"Lola Mora, Buenos Aires, Argentina 400,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 12.180,"Puerto Madero, Capital Federal",,4.0,250.0,Azucena Villaflor al 500,si,17478300.0,69913.2,53028221,Puerto Madero,PUERTO MADERO,NORTE,"Azucena Villaflor 500,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6115125,-58.3620362
USD 7.500,"Puerto Madero, Capital Federal",,4.0,216.0,Dirección no informada,si,10762500.0,49826.38888888889,53049478,Puerto Madero,PUERTO MADERO,NORTE,"Dirección no informada,Puerto Madero, Ciudad de Buenos Aires, Argentina",,
USD 4.500,"Puerto Madero, Capital Federal",,4.0,230.0,Julieta Lanteri 1200,si,6457500.0,28076.08695652174,53798264,Puerto Madero,PUERTO MADERO,NORTE,"Julieta Lanteri 1200,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6148613,-58.3607124
USD 700,"Puerto Madero, Capital Federal",$ 100.000 Expensas,1.0,32.0,Olga Cossettini 1600,si,1004500.0,31390.625,30959072,Puerto Madero,PUERTO MADERO,NORTE,"Olga Cossettini 1600,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6105846,-58.3635138
USD 2.500,"Puerto Madero, Capital Federal",,3.0,110.0,Juana Manso al 600,si,3587500.0,32613.636363636364,53192573,Puerto Madero,PUERTO MADERO,NORTE,"Juana Manso 600,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6046686,-58.3633012
$ 1.850.000,"Puerto Madero, Capital Federal",,3.0,115.0,Olga Cossettini al 1100,no,1850000.0,16086.95652173913,53688275,Puerto Madero,PUERTO MADERO,NORTE,"Olga Cossettini 1100,Puerto Madero, Ciudad de Buenos Aires, Argentina",-34.6131943,-58.3632211
